tripID,vehicle_id,blockID,direction,garage,messageCode,routeNumber
7126417,307,9042,0,ELMO,927,90
7126418,106,9048,0,ELMO,927,90
7126418,306,9048,0,ELMO,927,90
7126419,309,9044,0,ELMO,927,90
7126419,245,9044,0,ELMO,927,90
7126420,215,9045,0,ELMO,927,90
7126420,202,9045,0,ELMO,927,90
7126421,249,9050,0,ELMO,927,90
7126421,235,9050,0,ELMO,927,90
7126422,327,9043,0,ELMO,927,90
7126422,207,9043,0,ELMO,927,90
7126423,242,9040,0,ELMO,927,90
7126423,209,9040,0,ELMO,927,90
7126424,210,9047,0,ELMO,927,90
7126424,116,9047,0,ELMO,927,90
7126425,222,9041,0,ELMO,927,90
7126425,325,9041,0,ELMO,927,90
7126426,307,9042,0,ELMO,927,90
7126426,302,9042,0,ELMO,927,90
7126427,306,9048,0,ELMO,927,90
7126427,106,9048,0,ELMO,927,90
7126428,245,9044,0,ELMO,927,90
7126428,317,9044,0,ELMO,927,90
7126428,308,9044,0,ELMO,927,90
7126428,309,9044,0,ELMO,927,90
7126429,202,9045,0,ELMO,927,90
7126429,117,9045,0,ELMO,927,90
7126429,245,9045,0,ELMO,927,90
7126429,215,9045,0,ELMO,927,90
7126430,249,9050,0,ELMO,927,90
7126430,235,9050,0,ELMO,927,90
7126431,242,9043,0,ELMO,927,90
7126431,209,9043,0,ELMO,927,90
7126431,327,9043,0,ELMO,927,90
7126431,207,9043,0,ELMO,927,90
7126432,201,9040,0,ELMO,927,90
7126432,115,9040,0,ELMO,927,90
7126432,242,9040,0,ELMO,927,90
7126432,209,9040,0,ELMO,927,90
7126433,222,9047,0,ELMO,927,90
7126433,325,9047,0,ELMO,927,90
7126434,327,9041,0,ELMO,927,90
7126434,207,9041,0,ELMO,927,90
7126435,307,9042,0,ELMO,927,90
7126435,302,9042,0,ELMO,927,90
7126436,218,9051,0,ELMO,927,90
7126437,213,9052,0,ELMO,927,90
7126437,228,9052,0,ELMO,927,90
7126438,109,9010,0,RUBY,927,90
7126438,227,9010,0,RUBY,927,90
7126439,235,9050,0,ELMO,927,90
7126439,249,9050,0,ELMO,927,90
7126440,209,9043,0,ELMO,927,90
7126440,242,9043,0,ELMO,927,90
7126441,201,9040,0,ELMO,927,90
7126441,115,9040,0,ELMO,927,90
7126442,325,9047,0,ELMO,927,90
7126442,222,9047,0,ELMO,927,90
7126443,327,9041,0,ELMO,927,90
7126443,207,9041,0,ELMO,927,90
7126444,307,9042,0,ELMO,927,90
7126444,302,9042,0,ELMO,927,90
7126445,218,9051,0,ELMO,927,90
7126446,213,9052,0,ELMO,927,90
7126446,228,9052,0,ELMO,927,90
7126447,109,9010,0,RUBY,927,90
7126447,227,9010,0,RUBY,927,90
7126448,235,9050,0,ELMO,927,90
7126448,249,9050,0,ELMO,927,90
7126449,242,9043,0,ELMO,927,90
7126449,209,9043,0,ELMO,927,90
7126450,325,9047,0,ELMO,927,90
7126450,222,9047,0,ELMO,927,90
7126586,243,9025,0,ELMO,927,90
7126586,117,9025,0,ELMO,927,90
7126587,107,9049,0,ELMO,927,90
7126587,223,9049,0,ELMO,927,90
7126588,107,9049,0,ELMO,927,90
7126588,223,9049,0,ELMO,927,90
7126589,223,9049,0,ELMO,927,90
7126589,107,9049,0,ELMO,927,90
7126590,227,9049,0,ELMO,927,90
7126590,217,9049,0,ELMO,927,90
7126591,312,9049,0,ELMO,927,90
7126591,240,9049,0,ELMO,927,90
7126592,240,9049,0,ELMO,927,90
7126592,312,9049,0,ELMO,927,90
7126593,240,9049,0,ELMO,927,90
7126593,312,9049,0,ELMO,927,90
7126594,242,9040,1,ELMO,929,90
7126594,209,9040,1,ELMO,929,90
7126595,325,9041,1,ELMO,929,90
7126595,222,9041,1,ELMO,929,90
7126596,207,9043,1,ELMO,929,90
7126596,327,9043,1,ELMO,929,90
7126597,302,9042,1,ELMO,929,90
7126597,307,9042,1,ELMO,929,90
7126598,309,9044,1,ELMO,929,90
7126598,245,9044,1,ELMO,929,90
7126599,215,9045,1,ELMO,929,90
7126599,202,9045,1,ELMO,929,90
7126600,217,9046,1,ELMO,929,90
7126600,227,9046,1,ELMO,929,90
7126601,242,9040,1,ELMO,929,90
7126601,209,9040,1,ELMO,929,90
7126602,210,9047,1,ELMO,929,90
7126602,116,9047,1,ELMO,929,90
7126603,222,9041,1,ELMO,929,90
7126603,325,9041,1,ELMO,929,90
7126604,307,9042,1,ELMO,929,90
7126604,302,9042,1,ELMO,929,90
7126605,306,9048,1,ELMO,929,90
7126605,106,9048,1,ELMO,929,90
7126606,245,9044,1,ELMO,929,90
7126606,309,9044,1,ELMO,929,90
7126607,215,9045,1,ELMO,929,90
7126607,202,9045,1,ELMO,929,90
7126608,249,9050,1,ELMO,929,90
7126608,235,9050,1,ELMO,929,90
7126609,207,9043,1,ELMO,929,90
7126609,327,9043,1,ELMO,929,90
7126610,209,9040,1,ELMO,929,90
7126610,242,9040,1,ELMO,929,90
7126611,210,9047,1,ELMO,929,90
7126611,116,9047,1,ELMO,929,90
7126612,325,9041,1,ELMO,929,90
7126612,222,9041,1,ELMO,929,90
7126613,307,9042,1,ELMO,929,90
7126613,302,9042,1,ELMO,929,90
7126614,106,9048,1,ELMO,929,90
7126614,306,9048,1,ELMO,929,90
7126615,245,9044,1,ELMO,929,90
7126615,309,9044,1,ELMO,929,90
7126616,215,9045,1,ELMO,929,90
7126616,202,9045,1,ELMO,929,90
7126617,235,9050,1,ELMO,929,90
7126617,249,9050,1,ELMO,929,90
7126618,207,9043,1,ELMO,929,90
7126618,327,9043,1,ELMO,929,90
7126619,242,9040,1,ELMO,929,90
7126619,209,9040,1,ELMO,929,90
7126620,116,9047,1,ELMO,929,90
7126620,210,9047,1,ELMO,929,90
7126621,325,9041,1,ELMO,929,90
7126621,222,9041,1,ELMO,929,90
7126622,302,9042,1,ELMO,929,90
7126622,307,9042,1,ELMO,929,90
7126623,306,9048,1,ELMO,929,90
7126623,106,9048,1,ELMO,929,90
7126624,245,9044,1,ELMO,929,90
7126624,309,9044,1,ELMO,929,90
7126625,202,9045,1,ELMO,929,90
7126625,215,9045,1,ELMO,929,90
7126626,235,9050,1,ELMO,929,90
7126626,249,9050,1,ELMO,929,90
7126627,207,9043,1,ELMO,929,90
7126627,327,9043,1,ELMO,929,90
7126628,242,9040,1,ELMO,929,90
7126628,209,9040,1,ELMO,929,90
7126629,222,9047,1,ELMO,929,90
7126629,116,9047,1,ELMO,929,90
7126629,325,9047,1,ELMO,929,90
7126629,210,9047,1,ELMO,929,90
7126630,327,9041,1,ELMO,929,90
7126630,207,9041,1,ELMO,929,90
7126630,325,9041,1,ELMO,929,90
7126630,222,9041,1,ELMO,929,90
7126631,401,9048,1,ELMO,929,90
7126631,306,9048,1,ELMO,929,90
7126631,421,9048,1,ELMO,929,90
7126631,106,9048,1,ELMO,929,90
7126632,307,9042,1,ELMO,929,90
7126632,302,9042,1,ELMO,929,90
7126633,317,9044,1,ELMO,929,90
7126633,308,9044,1,ELMO,929,90
7126634,117,9045,1,ELMO,929,90
7126634,245,9045,1,ELMO,929,90
7126635,249,9050,1,ELMO,929,90
7126635,235,9050,1,ELMO,929,90
7126636,242,9043,1,ELMO,929,90
7126636,209,9043,1,ELMO,929,90
7126637,115,9040,1,ELMO,929,90
7126637,201,9040,1,ELMO,929,90
7126638,222,9047,1,ELMO,929,90
7126638,325,9047,1,ELMO,929,90
7126639,207,9041,1,ELMO,929,90
7126639,327,9041,1,ELMO,929,90
7126640,307,9042,1,ELMO,929,90
7126640,302,9042,1,ELMO,929,90
7126641,218,9051,1,ELMO,929,90
7126642,213,9052,1,ELMO,929,90
7126642,228,9052,1,ELMO,929,90
7126643,227,9010,1,RUBY,929,90
7126643,109,9010,1,RUBY,929,90
7126644,249,9050,1,ELMO,929,90
7126644,235,9050,1,ELMO,929,90
7126645,115,9040,1,ELMO,929,90
7126645,201,9040,1,ELMO,929,90
7126646,242,9043,1,ELMO,929,90
7126646,209,9043,1,ELMO,929,90
7126647,207,9041,1,ELMO,929,90
7126647,327,9041,1,ELMO,929,90
7126648,222,9047,1,ELMO,929,90
7126648,325,9047,1,ELMO,929,90
7126649,307,9042,1,ELMO,929,90
7126649,302,9042,1,ELMO,929,90
7126650,218,9051,1,ELMO,929,90
7126651,228,9052,1,ELMO,929,90
7126651,213,9052,1,ELMO,929,90
7126652,109,9010,1,RUBY,929,90
7126652,227,9010,1,RUBY,929,90
7126653,235,9050,1,ELMO,929,90
7126653,249,9050,1,ELMO,929,90
7126654,209,9043,1,ELMO,929,90
7126654,242,9043,1,ELMO,929,90
7126655,222,9047,1,ELMO,929,90
7126655,325,9047,1,ELMO,929,90
7126791,117,9025,1,ELMO,929,90
7126791,243,9025,1,ELMO,929,90
7126792,223,9049,1,ELMO,929,90
7126792,107,9049,1,ELMO,929,90
7126793,107,9049,1,ELMO,929,90
7126793,223,9049,1,ELMO,929,90
7126794,223,9049,1,ELMO,929,90
7126795,240,9049,1,ELMO,929,90
7126795,312,9049,1,ELMO,929,90
7126795,227,9049,1,ELMO,929,90
7126795,217,9049,1,ELMO,929,90
7126796,312,9049,1,ELMO,929,90
7126796,240,9049,1,ELMO,929,90
7126797,312,9049,1,ELMO,929,90
7126797,240,9049,1,ELMO,929,90
7126798,240,9049,1,ELMO,929,90
7126798,312,9049,1,ELMO,929,90
7127184,318,9001,0,RUBY,892,100
7127184,323,9001,0,RUBY,892,100
7127185,325,9041,0,ELMO,927,100
7127185,222,9041,0,ELMO,927,100
7127186,248,9002,0,RUBY,892,100
7127186,123,9002,0,RUBY,892,100
7127186,110,9002,0,RUBY,892,100
7127186,219,9002,0,RUBY,892,100
7127187,307,9042,0,ELMO,927,100
7127187,302,9042,0,ELMO,927,100
7127188,242,9043,0,ELMO,927,100
7127188,207,9043,0,ELMO,927,100
7127188,327,9043,0,ELMO,927,100
7127188,209,9043,0,ELMO,927,100
7127189,124,9003,0,RUBY,892,100
7127189,322,9003,0,RUBY,892,100
7127190,245,9044,0,ELMO,927,100
7127190,309,9044,0,ELMO,927,100
7127191,422,9018,0,ELMO,892,100
7127191,402,9018,0,ELMO,892,100
7127192,117,9045,0,ELMO,927,100
7127192,202,9045,0,ELMO,927,100
7127192,215,9045,0,ELMO,927,100
7127192,245,9045,0,ELMO,927,100
7127193,103,9005,0,RUBY,892,100
7127193,225,9005,0,RUBY,892,100
7127194,104,9006,0,RUBY,892,100
7127194,107,9006,0,RUBY,892,100
7127194,223,9006,0,RUBY,892,100
7127194,321,9006,0,RUBY,892,100
7127195,531,9007,0,RUBY,892,100
7127195,534,9007,0,RUBY,892,100
7127195,408,9007,0,RUBY,892,100
7127195,407,9007,0,RUBY,892,100
7127196,308,9019,0,ELMO,892,100
7127196,317,9019,0,ELMO,892,100
7127197,228,9046,0,ELMO,927,100
7127197,227,9046,0,ELMO,927,100
7127197,213,9046,0,ELMO,927,100
7127197,217,9046,0,ELMO,927,100
7127198,213,9020,0,ELMO,892,100
7127198,228,9020,0,ELMO,892,100
7127199,528,9009,0,RUBY,892,100
7127199,202,9009,0,RUBY,892,100
7127199,411,9009,0,RUBY,892,100
7127199,215,9009,0,RUBY,892,100
7127200,222,9047,0,ELMO,927,100
7127200,116,9047,0,ELMO,927,100
7127200,325,9047,0,ELMO,927,100
7127200,210,9047,0,ELMO,927,100
7127201,208,9021,0,ELMO,892,100
7127201,218,9021,0,ELMO,892,100
7127202,240,9022,0,ELMO,892,100
7127202,312,9022,0,ELMO,892,100
7127203,421,9023,0,ELMO,892,100
7127203,526,9023,0,ELMO,892,100
7127204,231,9010,0,RUBY,892,100
7127204,241,9010,0,RUBY,892,100
7127205,401,9024,0,ELMO,892,100
7127205,416,9024,0,ELMO,892,100
7127206,318,9001,0,RUBY,892,100
7127206,323,9001,0,RUBY,892,100
7127207,230,9026,0,ELMO,892,100
7127207,315,9026,0,ELMO,892,100
7127208,106,9048,0,ELMO,927,100
7127208,306,9048,0,ELMO,927,100
7127209,301,9012,0,RUBY,892,100
7127209,246,9012,0,RUBY,892,100
7127209,526,9012,0,RUBY,892,100
7127210,105,9027,0,ELMO,894,100
7127210,326,9027,0,ELMO,894,100
7127211,110,9002,0,RUBY,892,100
7127211,219,9002,0,RUBY,892,100
7127212,226,9028,0,ELMO,892,100
7127212,216,9028,0,ELMO,892,100
7127213,109,9029,0,ELMO,892,100
7127213,236,9029,0,ELMO,892,100
7127214,250,9030,0,ELMO,894,100
7127214,224,9030,0,ELMO,894,100
7127215,235,9050,0,ELMO,927,100
7127215,249,9050,0,ELMO,927,100
7127216,322,9003,0,RUBY,902,100
7127216,124,9003,0,RUBY,902,100
7127217,327,9043,0,ELMO,927,100
7127217,207,9043,0,ELMO,927,100
7127218,103,9005,0,RUBY,907,100
7127218,225,9005,0,RUBY,907,100
7127219,321,9006,0,RUBY,892,100
7127219,104,9006,0,RUBY,892,100
7127220,248,9008,0,RUBY,907,100
7127220,123,9008,0,RUBY,907,100
7127221,408,9007,0,RUBY,892,100
7127221,407,9007,0,RUBY,892,100
7127222,305,9071,0,RUBY,907,100
7127223,422,9018,0,ELMO,892,100
7127223,402,9018,0,ELMO,892,100
7127224,528,9009,0,RUBY,892,100
7127224,411,9009,0,RUBY,892,100
7127225,317,9019,0,ELMO,892,100
7127225,308,9019,0,ELMO,892,100
7127226,241,9010,0,RUBY,892,100
7127226,231,9010,0,RUBY,892,100
7127227,208,9021,0,ELMO,892,100
7127227,218,9021,0,ELMO,892,100
7127228,240,9022,0,ELMO,892,100
7127228,312,9022,0,ELMO,892,100
7127229,246,9012,0,RUBY,892,100
7127229,301,9012,0,RUBY,892,100
7127230,416,9024,0,ELMO,892,100
7127230,401,9024,0,ELMO,892,100
7127231,323,9001,0,RUBY,892,100
7127231,318,9001,0,RUBY,892,100
7127232,230,9026,0,ELMO,892,100
7127232,315,9026,0,ELMO,892,100
7127233,226,9028,0,ELMO,892,100
7127233,216,9028,0,ELMO,892,100
7127234,109,9029,0,ELMO,892,100
7127234,236,9029,0,ELMO,892,100
7127235,104,9006,0,RUBY,892,100
7127235,321,9006,0,RUBY,892,100
7127236,407,9007,0,RUBY,892,100
7127236,408,9007,0,RUBY,892,100
7127237,422,9018,0,ELMO,892,100
7127237,402,9018,0,ELMO,892,100
7127238,411,9009,0,RUBY,892,100
7127238,528,9009,0,RUBY,892,100
7127239,308,9019,0,ELMO,892,100
7127239,317,9019,0,ELMO,892,100
7127240,241,9010,0,RUBY,892,100
7127240,231,9010,0,RUBY,892,100
7127241,208,9021,0,ELMO,892,100
7127241,218,9021,0,ELMO,892,100
7127242,240,9022,0,ELMO,892,100
7127242,312,9022,0,ELMO,892,100
7127243,246,9012,0,RUBY,892,100
7127243,301,9012,0,RUBY,892,100
7127244,401,9024,0,ELMO,892,100
7127244,416,9024,0,ELMO,892,100
7127244,105,9024,0,ELMO,892,100
7127244,216,9024,0,ELMO,892,100
7127245,318,9001,0,RUBY,892,100
7127245,320,9001,0,RUBY,892,100
7127245,323,9001,0,RUBY,892,100
7127245,247,9001,0,RUBY,892,100
7127246,230,9026,0,ELMO,892,100
7127246,315,9026,0,ELMO,892,100
7127246,226,9026,0,ELMO,892,100
7127246,239,9026,0,ELMO,892,100
7127247,216,9028,0,ELMO,892,100
7127247,226,9028,0,ELMO,892,100
7127247,422,9028,0,ELMO,892,100
7127247,402,9028,0,ELMO,892,100
7127248,236,9029,0,ELMO,892,100
7127248,418,9029,0,ELMO,892,100
7127248,533,9029,0,ELMO,892,100
7127248,109,9029,0,ELMO,892,100
7127249,252,9032,0,ELMO,892,100
7127249,225,9032,0,ELMO,892,100
7127250,104,9006,0,RUBY,892,100
7127250,107,9006,0,RUBY,892,100
7127250,223,9006,0,RUBY,892,100
7127250,321,9006,0,RUBY,892,100
7127251,218,9051,0,ELMO,927,100
7127252,411,9033,0,ELMO,892,100
7127252,420,9033,0,ELMO,892,100
7127253,534,9007,0,RUBY,892,100
7127253,408,9007,0,RUBY,892,100
7127253,531,9007,0,RUBY,892,100
7127253,407,9007,0,RUBY,892,100
7127254,228,9052,0,ELMO,927,100
7127254,213,9052,0,ELMO,927,100
7127255,528,9034,0,ELMO,892,100
7127255,536,9034,0,ELMO,892,100
7127256,106,9018,0,ELMO,892,100
7127256,306,9018,0,ELMO,892,100
7127257,103,9035,0,ELMO,907,100
7127257,220,9035,0,ELMO,907,100
7127258,202,9009,0,RUBY,892,100
7127258,215,9009,0,RUBY,892,100
7127259,227,9010,0,RUBY,927,100
7127259,109,9010,0,RUBY,927,100
7127260,243,9019,0,ELMO,892,100
7127260,309,9019,0,ELMO,892,100
7127261,116,9013,0,RUBY,892,100
7127261,217,9013,0,RUBY,892,100
7127262,529,9021,0,ELMO,907,100
7127262,524,9021,0,ELMO,907,100
7127263,250,9022,0,ELMO,892,100
7127263,304,9022,0,ELMO,892,100
7127264,212,9063,0,RUBY,907,100
7127264,324,9063,0,RUBY,907,100
7127265,317,9044,0,ELMO,892,100
7127265,308,9044,0,ELMO,892,100
7127266,417,9015,0,RUBY,892,100
7127266,404,9015,0,RUBY,892,100
7127267,320,9001,0,RUBY,892,100
7127267,247,9001,0,RUBY,892,100
7127268,251,9016,0,RUBY,892,100
7127268,238,9016,0,RUBY,892,100
7127269,533,9029,0,ELMO,892,100
7127269,418,9029,0,ELMO,892,100
7127270,233,9081,0,RUBY,907,100
7127270,305,9081,0,RUBY,907,100
7127271,111,9083,0,RUBY,907,100
7127271,211,9083,0,RUBY,907,100
7127272,252,9032,0,ELMO,892,100
7127272,225,9032,0,ELMO,892,100
7127273,408,9080,0,RUBY,907,100
7127273,407,9080,0,RUBY,907,100
7127274,411,9033,0,ELMO,907,100
7127274,420,9033,0,ELMO,907,100
7127275,415,9086,0,RUBY,907,100
7127275,406,9086,0,RUBY,907,100
7127276,318,9085,0,RUBY,907,100
7127276,323,9085,0,RUBY,907,100
7127277,528,9034,0,ELMO,892,100
7127277,536,9034,0,ELMO,892,100
7127278,537,9070,0,RUBY,907,100
7127278,527,9070,0,RUBY,907,100
7127279,410,9068,0,RUBY,907,100
7127279,535,9068,0,RUBY,907,100
7127280,106,9018,0,ELMO,892,100
7127280,306,9018,0,ELMO,892,100
7127281,123,9072,0,RUBY,907,100
7127281,248,9072,0,RUBY,907,100
7127282,215,9009,0,RUBY,892,100
7127282,202,9009,0,RUBY,892,100
7127283,521,9062,0,RUBY,907,100
7127283,525,9062,0,RUBY,907,100
7127284,314,9067,0,RUBY,907,100
7127284,121,9067,0,RUBY,907,100
7127285,219,9066,0,RUBY,907,100
7127285,110,9066,0,RUBY,907,100
7127286,322,9082,0,RUBY,907,100
7127286,124,9082,0,RUBY,907,100
7127287,417,9015,0,RUBY,892,100
7127287,404,9015,0,RUBY,892,100
7127288,321,9087,0,RUBY,907,100
7127288,104,9087,0,RUBY,907,100
7127289,413,9064,0,RUBY,907,100
7127289,414,9064,0,RUBY,907,100
7127290,247,9001,0,RUBY,892,100
7127290,320,9001,0,RUBY,892,100
7127291,120,9084,0,RUBY,907,100
7127291,203,9084,0,RUBY,907,100
7127292,523,9069,0,RUBY,907,100
7127292,532,9069,0,RUBY,907,100
7127293,303,9061,0,RUBY,907,100
7127293,122,9061,0,RUBY,907,100
7127294,246,9065,0,RUBY,907,100
7127294,301,9065,0,RUBY,907,100
7127295,231,9088,0,RUBY,907,100
7127295,241,9088,0,RUBY,907,100
7127296,215,9009,0,RUBY,906,100
7127296,202,9009,0,RUBY,906,100
7127297,319,9060,0,RUBY,907,100
7127297,205,9060,0,RUBY,907,100
7127531,211,9004,0,RUBY,892,100
7127531,223,9004,0,RUBY,892,100
7127531,111,9004,0,RUBY,892,100
7127531,107,9004,0,RUBY,892,100
7127532,114,9025,0,ELMO,927,100
7127532,229,9025,0,ELMO,927,100
7127532,243,9025,0,ELMO,927,100
7127532,117,9025,0,ELMO,927,100
7127533,223,9049,0,ELMO,927,100
7127533,107,9049,0,ELMO,927,100
7127534,201,9031,0,ELMO,892,100
7127534,239,9031,0,ELMO,892,100
7127535,211,9004,0,RUBY,892,100
7127535,111,9004,0,RUBY,892,100
7127536,243,9025,0,ELMO,892,100
7127536,117,9025,0,ELMO,892,100
7127537,239,9031,0,ELMO,892,100
7127537,201,9031,0,ELMO,892,100
7127538,111,9004,0,RUBY,892,100
7127538,211,9004,0,RUBY,892,100
7127539,117,9025,0,ELMO,892,100
7127539,243,9025,0,ELMO,892,100
7127540,239,9031,0,ELMO,892,100
7127540,315,9031,0,ELMO,892,100
7127540,230,9031,0,ELMO,892,100
7127540,201,9031,0,ELMO,892,100
7127541,211,9004,0,RUBY,892,100
7127541,111,9004,0,RUBY,892,100
7127541,310,9004,0,RUBY,892,100
7127541,113,9004,0,RUBY,892,100
7127542,114,9025,0,ELMO,892,100
7127542,229,9025,0,ELMO,892,100
7127543,221,9014,0,RUBY,892,100
7127543,313,9014,0,RUBY,892,100
7127544,230,9031,0,ELMO,892,100
7127544,315,9031,0,ELMO,892,100
7127545,107,9004,0,RUBY,892,100
7127545,223,9004,0,RUBY,892,100
7127546,229,9025,0,ELMO,892,100
7127546,114,9025,0,ELMO,892,100
7127547,313,9014,0,RUBY,892,100
7127547,221,9014,0,RUBY,892,100
7127548,230,9031,0,ELMO,906,100
7127548,315,9031,0,ELMO,906,100
7127549,107,9004,0,RUBY,906,100
7127549,223,9004,0,RUBY,906,100
7127550,527,9060,1,RUBY,902,100
7127550,537,9060,1,RUBY,902,100
7127551,402,9018,1,ELMO,891,100
7127551,422,9018,1,ELMO,891,100
7127551,306,9018,1,ELMO,891,100
7127551,106,9018,1,ELMO,891,100
7127552,114,9062,1,RUBY,902,100
7127552,229,9062,1,RUBY,902,100
7127553,420,9063,1,RUBY,902,100
7127553,212,9063,1,RUBY,902,100
7127553,324,9063,1,RUBY,902,100
7127553,536,9063,1,RUBY,902,100
7127554,409,9064,1,RUBY,902,100
7127554,522,9064,1,RUBY,902,100
7127555,317,9019,1,ELMO,891,100
7127555,308,9019,1,ELMO,891,100
7127556,251,9061,1,RUBY,900,100
7127556,238,9061,1,RUBY,900,100
7127557,408,9080,1,RUBY,894,100
7127557,314,9080,1,RUBY,894,100
7127557,407,9080,1,RUBY,894,100
7127557,121,9080,1,RUBY,894,100
7127558,303,9066,1,RUBY,902,100
7127558,122,9066,1,RUBY,902,100
7127559,418,9081,1,RUBY,902,100
7127559,305,9081,1,RUBY,902,100
7127559,533,9081,1,RUBY,902,100
7127560,326,9020,1,ELMO,891,100
7127560,228,9020,1,ELMO,891,100
7127560,210,9020,1,ELMO,891,100
7127560,213,9020,1,ELMO,891,100
7127561,406,9068,1,RUBY,902,100
7127561,410,9068,1,RUBY,902,100
7127561,415,9068,1,RUBY,902,100
7127561,535,9068,1,RUBY,902,100
7127562,323,9001,1,RUBY,891,100
7127562,318,9001,1,RUBY,891,100
7127563,410,9065,1,RUBY,900,100
7127563,535,9065,1,RUBY,900,100
7127565,218,9021,1,ELMO,891,100
7127565,524,9021,1,ELMO,891,100
7127565,208,9021,1,ELMO,891,100
7127565,529,9021,1,ELMO,891,100
7127566,240,9022,1,ELMO,891,100
7127566,312,9022,1,ELMO,891,100
7127567,404,9067,1,RUBY,900,100
7127567,417,9067,1,RUBY,900,100
7127568,320,9069,1,RUBY,902,100
7127568,247,9069,1,RUBY,902,100
7127569,421,9023,1,ELMO,891,100
7127569,526,9023,1,ELMO,891,100
7127569,304,9023,1,ELMO,891,100
7127569,250,9023,1,ELMO,891,100
7127570,111,9083,1,RUBY,894,100
7127570,211,9083,1,RUBY,894,100
7127570,529,9083,1,RUBY,894,100
7127570,524,9083,1,RUBY,894,100
7127571,318,9085,1,RUBY,902,100
7127571,323,9085,1,RUBY,902,100
7127571,531,9085,1,RUBY,902,100
7127571,534,9085,1,RUBY,902,100
7127572,219,9002,1,RUBY,891,100
7127572,110,9002,1,RUBY,891,100
7127573,105,9024,1,ELMO,891,100
7127573,216,9024,1,ELMO,891,100
7127573,416,9024,1,ELMO,891,100
7127573,401,9024,1,ELMO,891,100
7127574,203,9084,1,RUBY,894,100
7127574,120,9084,1,RUBY,894,100
7127575,415,9086,1,RUBY,894,100
7127575,406,9086,1,RUBY,894,100
7127575,525,9086,1,RUBY,894,100
7127575,521,9086,1,RUBY,894,100
7127576,104,9087,1,RUBY,902,100
7127576,321,9087,1,RUBY,902,100
7127576,113,9087,1,RUBY,902,100
7127576,214,9087,1,RUBY,902,100
7127577,322,9003,1,RUBY,891,100
7127577,124,9003,1,RUBY,891,100
7127578,226,9026,1,ELMO,891,100
7127578,230,9026,1,ELMO,891,100
7127578,239,9026,1,ELMO,891,100
7127578,315,9026,1,ELMO,891,100
7127579,326,9027,1,ELMO,891,100
7127579,105,9027,1,ELMO,891,100
7127579,411,9027,1,ELMO,891,100
7127579,420,9027,1,ELMO,891,100
7127580,103,9005,1,RUBY,891,100
7127580,225,9005,1,RUBY,891,100
7127581,216,9028,1,ELMO,891,100
7127581,226,9028,1,ELMO,891,100
7127582,523,9088,1,RUBY,894,100
7127582,532,9088,1,RUBY,894,100
7127583,413,9070,1,RUBY,902,100
7127583,537,9070,1,RUBY,902,100
7127583,414,9070,1,RUBY,902,100
7127583,527,9070,1,RUBY,902,100
7127584,236,9029,1,ELMO,891,100
7127584,418,9029,1,ELMO,891,100
7127584,533,9029,1,ELMO,891,100
